学期	学号	日期	时间
2	167	0709	091749	
2	417	0709	094704	
2	438	0709	122611	
2	314	0709	123043	
2	87	0709	123927	
2	357	0709	124823	
2	491	0709	132606	
2	167	0709	133439	
2	328	0709	135514	
2	259	0709	140454	
2	61	0709	141634	
2	319	0709	141949	
2	385	0709	142051	
2	408	0709	142544	
2	180	0709	143907	
2	441	0709	144242	
2	334	0709	144622	
2	435	0709	145058	
2	536	0709	145412	
2	261	0709	145531	
2	204	0709	145736	
2	41	0709	150047	
2	227	0709	150127	
2	481	0709	150153	
2	331	0709	150323	
2	484	0709	150846	
2	146	0709	151415	
2	460	0709	151847	
2	66	0709	152414	
2	57	0709	152425	
2	79	0709	152438	
2	127	0709	152802	
2	399	0709	154104	
2	449	0709	154742	
2	106	0709	155459	
2	509	0709	155850	
2	371	0709	161040	
2	46	0709	161747	
2	504	0709	161842	
2	397	0709	162220	
2	375	0709	162726	
2	265	0709	173312	
2	446	0709	173312	
2	328	0709	173819	
2	316	0709	174056	
2	114	0709	174227	
2	185	0709	174655	
2	227	0709	174751	
2	237	0709	174756	
2	479	0709	174912	
2	56	0709	174912	
2	17	0709	175203	
2	507	0709	175252	
2	399	0709	175748	
2	146	0709	180142	
2	122	0709	180148	
2	509	0709	180346	
2	492	0709	180602	
2	161	0709	181102	
2	74	0709	181707	
2	264	0709	181540	
2	41	0709	181628	
2	357	0709	181659	
2	408	0709	181831	
2	375	0709	181832	
2	349	0709	182205	
2	428	0709	182216	
2	15	0709	182216	
2	106	0709	182549	
2	441	0709	182552	
2	435	0709	182915	
2	400	0709	183326	
2	254	0709	183555	
2	132	0709	183609	
2	437	0709	184126	
2	536	0709	185257	
2	504	0709	185518	
2	314	0709	185651	
2	385	0709	185730	
2	140	0709	185904	
2	261	0709	190537	
2	513	0709	190740	
2	264	0709	190800	
2	438	0709	191128	
2	492	0709	191309	
2	491	0709	192442	
2	61	0709	200514	
2	132	0709	212108	
2	281	0710	072652	
2	328	0710	074749	
2	42	0710	075127	
2	204	0710	080353	
2	237	0710	080537	
2	41	0710	080741	
2	346	0710	080751	
2	334	0710	080752	
2	235	0710	080754	
2	491	0710	081140	
2	178	0710	081531	
2	437	0710	081649	
2	141	0710	082009	
2	441	0710	082402	
2	449	0710	082547	
2	357	0710	082551	
2	536	0710	084007	
2	331	0710	084832	
2	261	0710	084945	
2	381	0710	085302	
2	481	0710	085532	
2	46	0710	085843	
2	297	0710	085853	
2	87	0710	085955	
2	529	0710	090038	
2	438	0710	090204	
2	155	0710	090243	
2	318	0710	090449	
2	341	0710	090822	
2	500	0710	091248	
2	408	0710	091621	
2	127	0710	091855	
2	339	0710	092035	
2	122	0710	092207	
2	207	0710	092730	
2	57	0710	093118	
2	460	0710	093329	
2	467	0710	093331	
2	332	0710	093543	
2	170	0710	093543	
2	399	0710	093624	
2	492	0710	093803	
2	364	0710	094313	
2	144	0710	094525	
2	435	0710	094739	
2	285	0710	094815	
2	446	0710	095155	
2	507	0710	100942	
2	411	0710	101429	
2	314	0710	102441	
2	425	0710	114038	
2	437	0710	114141	
2	435	0710	114609	
2	227	0710	114937	
2	82	0710	115925	
2	285	0710	115957	
2	258	0710	120013	
2	232	0710	120612	
2	144	0710	121044	
2	87	0710	121817	
2	399	0710	121928	
2	408	0710	122650	
2	507	0710	122758	
2	42	0710	123145	
2	438	0710	123242	
2	315	0710	123627	
2	504	0710	123740	
2	491	0710	124505	
2	178	0710	124718	
2	114	0710	125047	
2	167	0710	125106	
2	375	0710	125218	
2	492	0710	125305	
2	122	0710	125311	
2	144	0710	131059	
2	314	0710	132246	
2	293	0710	135800	
2	328	0710	140111	
2	513	0710	140926	
2	334	0710	144441	
2	235	0710	144441	
2	291	0710	144853	
2	127	0710	145048	
2	331	0710	145237	
2	281	0710	145913	
2	41	0710	150611	
2	147	0710	150642	
2	116	0710	150644	
2	227	0710	151011	
2	261	0710	152019	
2	500	0710	152936	
2	339	0710	155720	
2	492	0710	161208	
2	375	0710	161239	
2	46	0710	163317	
2	507	0710	173308	
2	375	0710	173626	
2	328	0710	175653	
2	528	0710	175713	
2	331	0710	180135	
2	127	0710	180800	
2	114	0710	180925	
2	507	0710	180946	
2	334	0710	181051	
2	87	0710	182211	
2	399	0710	182224	
2	438	0710	182232	
2	435	0710	182622	
2	167	0710	182651	
2	82	0710	182723	
2	339	0710	190337	
2	281	0710	190543	
2	492	0710	190626	
2	135	0710	192632	
2	178	0710	193832	
2	507	0710	193833	
2	291	0710	194408	
2	315	0710	195228	
2	341	0710	200035	
2	491	0711	080929	
2	357	0711	082643	
2	42	0711	085206	
2	46	0711	110317	
2	237	0711	115828	
2	357	0711	125205	
2	232	0711	125437	
2	87	0711	130331	
2	388	0711	133215	
2	360	0711	133233	
2	124	0711	133235	
2	46	0711	133249	
2	491	0711	133528	
2	529	0711	133620	
2	328	0711	133941	
2	258	0711	134704	
2	106	0711	135404	
2	207	0711	141005	
2	380	0711	141303	
2	380	0711	141318	
2	207	0711	141915	
2	149	0711	142000	
2	144	0711	143258	
2	30	0711	143400	
2	346	0711	144344	
2	235	0711	144345	
2	122	0711	144349	
2	385	0711	144914	
2	127	0711	145407	
2	41	0711	150538	
2	435	0711	150707	
2	490	0711	150730	
2	57	0711	150823	
2	408	0711	151050	
2	42	0711	151546	
2	536	0711	151707	
2	446	0711	152049	
2	476	0711	152049	
2	507	0711	153546	
2	375	0711	154026	
2	274	0711	155659	
2	17	0711	155700	
2	504	0711	160147	
2	528	0711	160251	
2	532	0711	162138	
2	438	0711	163154	
2	513	0711	163323	
2	207	0711	170707	
2	207	0711	173054	
2	328	0711	173559	
2	435	0711	174104	
2	288	0711	174316	
2	15	0711	174635	
2	168	0711	174637	
2	114	0711	174731	
2	293	0711	174731	
2	259	0711	174748	
2	87	0711	174937	
2	237	0711	175010	
2	428	0711	175309	
2	507	0711	175527	
2	61	0711	180116	
2	481	0711	180204	
2	37	0711	180253	
2	536	0711	180559	
2	446	0711	180600	
2	232	0711	181319	
2	122	0711	181517	
2	127	0711	181517	
2	399	0711	182109	
2	357	0711	182458	
2	42	0711	182711	
2	147	0711	182754	
2	249	0711	182809	
2	41	0711	183357	
2	346	0711	183926	
2	235	0711	183927	
2	279	0711	184330	
2	291	0711	185311	
2	334	0711	185544	
2	513	0711	185722	
2	135	0711	190252	
2	361	0711	190438	
2	308	0711	190459	
2	504	0711	190615	
2	365	0711	191240	
2	112	0711	191241	
2	466	0711	191308	
2	81	0711	191352	
2	466	0711	191816	
2	491	0711	191935	
2	81	0711	192042	
2	385	0711	192301	
2	504	0711	194357	
2	35	0711	195912	
2	192	0711	195912	
2	97	0711	200723	
2	288	0711	201325	
2	266	0712	094721	
2	167	0712	110648	
2	108	0712	114312	
2	506	0712	121352	
2	513	0712	133846	
2	473	0712	133847	
2	339	0712	135812	
2	68	0712	140514	
2	271	0712	141715	
2	416	0712	144417	
2	530	0712	152815	
2	234	0712	155944	
2	229	0712	164318	
2	237	0712	170927	
2	171	0712	171858	
2	504	0712	184619	
2	113	0712	194126	
2	451	0712	200603	
2	504	0712	205138	
2	207	0712	210909	
2	328	0713	073040	
2	359	0713	083305	
2	441	0713	083307	
2	2	0713	084025	
2	117	0713	084025	
2	237	0713	085220	
2	245	0713	085526	
2	523	0713	085527	
2	476	0713	093354	
2	132	0713	102639	
2	254	0713	102639	
2	345	0713	110012	
2	122	0713	125404	
2	79	0713	130149	
2	1	0713	134359	
2	413	0713	134659	
2	17	0713	135728	
2	331	0713	162042	
2	393	0713	162156	
2	241	0713	171842	
2	453	0713	174953	
2	245	0713	183657	
2	132	0713	185013	
2	254	0713	185014	
2	71	0713	190930	
2	237	0713	201547	
2	132	0714	111028	
2	254	0714	111029	
2	301	0714	111513	
2	361	0714	115008	
2	116	0714	134645	
2	147	0714	134647	
2	37	0714	175554	
2	510	0714	181417	
2	93	0714	182338	
2	15	0714	183539	
2	15	0714	184952	
2	380	0714	200837	
2	412	0224	094525	
2	84	0224	105139	
2	329	0224	110043	
2	101	0224	151158	
2	31	0224	152028	
2	31	0224	153202	
2	296	0224	155216	
2	173	0224	164433	
2	278	0225	104304	
2	101	0225	104703	
2	214	0225	110048	
2	337	0225	123012	
2	248	0225	140734	
2	410	0225	140930	
2	391	0225	172127	
2	40	0225	183459	
2	29	0225	184736	
2	527	0225	190057	
2	337	0225	191110	
2	496	0225	191112	
2	275	0225	203027	
2	434	0226	082357	
2	214	0226	102013	
2	337	0226	102058	
2	296	0226	102232	
2	20	0226	103341	
2	327	0226	103951	
2	33	0226	125710	
2	337	0226	174913	
2	496	0226	174916	
2	337	0226	180223	
2	337	0226	185240	
2	40	0226	190025	
2	412	0226	192215	
2	483	0226	200956	
2	275	0227	093109	
2	337	0227	134103	
2	337	0227	151147	
2	296	0227	162221	
2	248	0227	162339	
2	496	0227	194151	
2	423	0228	082057	
2	337	0228	092320	
2	391	0228	102035	
2	214	0228	102432	
2	214	0228	103048	
2	337	0228	132339	
2	337	0228	190846	
2	391	0228	192403	
2	337	0228	204622	
2	337	0301	130733	
2	337	0301	192915	
2	337	0301	200816	
2	296	0301	204324	
2	337	0302	081751	
2	464	0302	090324	
2	527	0302	140622	
2	350	0302	152059	
2	84	0302	180717	
2	434	0302	182117	
2	350	0302	201333	
2	283	0303	090252	
2	327	0303	095822	
2	434	0303	123727	
2	283	0303	123929	
2	327	0303	135122	
2	423	0303	144145	
2	423	0303	144217	
2	33	0303	150252	
2	350	0303	152010	
2	496	0303	180407	
2	337	0303	185815	
2	214	0304	192143	
2	410	0304	194502	
2	434	0305	102056	
2	472	0305	102100	
2	23	0305	102234	
2	337	0305	141023	
2	412	0305	192627	
2	296	0306	183714	
2	496	0306	191723	
2	350	0306	193059	
2	107	0306	193105	
2	457	0307	082055	
2	434	0307	082144	
2	483	0307	082207	
2	327	0307	192717	
2	423	0307	211139	
2	457	0308	084618	
2	351	0308	131226	
2	283	0308	191601	
2	337	0308	193645	
2	337	0309	083648	
2	282	0309	143816	
2	496	0309	185926	
2	283	0309	195412	
2	214	0310	090803	
2	283	0310	093357	
2	283	0310	130328	
2	423	0310	154503	
2	23	0310	164625	
2	283	0310	173644	
2	496	0310	183613	
2	101	0310	194824	
2	214	0310	211833	
2	327	0311	173900	
2	337	0311	181630	
2	337	0311	183758	
2	337	0311	190642	
2	107	0311	191625	
2	40	0311	192139	
2	16	0312	133537	
2	423	0312	190715	
2	496	0312	190716	
2	327	0312	192946	
2	350	0312	194958	
2	107	0312	195001	
2	496	0313	191903	
2	350	0313	193912	
2	107	0313	193915	
2	107	0314	161813	
2	337	0314	162335	
2	179	0315	185337	
2	472	0315	202704	
2	21	0316	121232	
2	327	0317	092341	
2	527	0317	132345	
2	337	0318	124943	
2	193	0318	140711	
2	337	0318	190941	
2	337	0319	162905	
2	423	0319	174250	
2	337	0319	191239	
2	107	0319	191631	
2	350	0319	191632	
2	337	0319	194445	
2	434	0320	101522	
2	337	0320	125704	
2	283	0320	153556	
2	496	0320	191531	
2	248	0320	193915	
2	483	0321	081355	
2	31	0322	100546	
2	173	0322	132215	
2	434	0323	084425	
2	248	0323	102251	
2	423	0323	115907	
2	434	0323	121140	
2	248	0323	132045	
2	327	0323	135138	
2	434	0324	084610	
2	434	0324	105509	
2	496	0324	113807	
2	434	0324	114547	
2	423	0324	115520	
2	193	0324	171003	
2	496	0324	190737	
2	423	0324	194725	
2	519	0325	131703	
2	350	0325	193138	
2	248	0325	193830	
2	193	0325	201515	
2	40	0326	185024	
2	519	0326	202545	
2	16	0327	084442	
2	519	0327	122122	
2	84	0327	144856	
2	382	0327	193710	
2	537	0328	081553	
2	40	0329	194704	
2	472	0329	201923	
2	434	0330	082210	
2	33	0330	090753	
2	434	0330	115620	
2	423	0330	115805	
2	21	0330	185041	
2	423	0330	192048	
2	179	0330	192049	
2	107	0331	122412	
2	337	0331	130839	
2	33	0331	150616	
2	423	0331	152750	
2	100	0401	131700	
2	434	0401	182606	
2	496	0401	191314	
2	337	0402	142019	
2	40	0402	185519	
2	33	0402	201636	
2	412	0403	081421	
2	29	0405	121124	
2	214	0405	132222	
2	33	0405	161116	
2	423	0406	115417	
2	350	0406	143656	
2	296	0406	174011	
2	193	0406	182128	
2	283	0406	183623	
2	423	0406	192328	
2	33	0407	183736	
2	296	0407	190648	
2	214	0407	193129	
2	101	0407	200716	
2	193	0408	142218	
2	296	0408	182814	
2	434	0408	182904	
2	412	0408	190820	
2	350	0408	193928	
2	107	0408	193931	
2	40	0409	182212	
2	296	0409	183207	
2	423	0409	193057	
2	107	0409	193405	
2	296	0410	191541	
2	412	0410	200337	
2	423	0411	175624	
2	193	0411	193725	
2	296	0412	184907	
2	434	0412	190710	
2	531	0412	195731	
2	434	0412	210851	
2	434	0413	085649	
2	434	0413	120209	
2	296	0413	122632	
2	423	0413	122732	
2	33	0413	152120	
2	327	0413	155955	
2	107	0413	170509	
2	423	0413	174549	
2	296	0413	174624	
2	434	0413	184010	
2	327	0413	195014	
2	111	0414	083447	
2	482	0414	141139	
2	423	0414	141903	
2	483	0414	145705	
2	412	0414	145706	
2	29	0414	191520	
2	423	0414	200127	
2	434	0415	144935	
2	337	0415	180411	
2	248	0415	180753	
2	496	0415	181935	
2	337	0415	201118	
2	296	0415	205931	
2	214	0415	210203	
2	33	0416	180604	
2	283	0416	185614	
2	296	0416	203358	
2	296	0417	124911	
2	296	0417	125914	
2	412	0417	132202	
2	337	0417	141817	
2	214	0417	193415	
2	296	0417	193734	
2	496	0417	200333	
2	483	0418	082308	
2	84	0418	125605	
2	398	0418	134804	
2	337	0418	162543	
2	337	0418	172447	
2	214	0418	192719	
2	327	0418	193241	
2	423	0419	081647	
2	296	0419	182808	
2	179	0419	184419	
2	214	0419	185809	
2	337	0419	185833	
2	423	0420	092446	
2	111	0420	100053	
2	434	0420	143523	
2	423	0421	122117	
2	337	0421	184427	
2	101	0421	194142	
2	337	0421	195816	
2	337	0422	145319	
2	296	0422	180216	
2	214	0422	192911	
2	296	0422	193609	
2	296	0422	204916	
2	16	0422	215731	
2	214	0423	183842	
2	423	0423	191434	
2	283	0423	201023	
2	283	0424	184751	
2	214	0424	193931	
2	283	0425	173939	
2	337	0425	195309	
2	423	0425	203119	
2	412	0426	204659	
2	193	0427	195719	
2	296	0429	150500	
2	29	0430	115328	
2	101	0430	144756	
2	214	0430	191350	
2	33	0502	081349	
2	412	0502	081427	
2	329	0502	101546	
2	434	0502	180446	
2	482	0502	195436	
2	537	0503	075407	
2	434	0504	085743	
2	101	0504	090622	
2	482	0504	091056	
2	214	0504	091335	
2	296	0504	094401	
2	283	0504	102319	
2	179	0504	114610	
2	423	0504	114611	
2	101	0504	135854	
2	179	0504	150341	
2	472	0504	174450	
2	423	0504	175040	
2	412	0504	181909	
2	214	0505	095226	
2	423	0505	124232	
2	29	0505	131500	
2	519	0505	133546	
2	214	0505	140716	
2	337	0505	172644	
2	423	0505	175346	
2	214	0505	185436	
2	179	0505	185609	
2	337	0505	192249	
2	329	0506	150413	
2	412	0506	182548	
2	496	0506	192511	
2	16	0507	142337	
2	412	0507	182821	
2	423	0507	191334	
2	412	0508	184621	
2	296	0508	190116	
2	214	0508	193238	
2	296	0508	205140	
2	412	0509	081313	
2	423	0509	165331	
2	423	0509	174245	
2	483	0509	194541	
2	193	0510	081755	
2	193	0510	101200	
2	193	0510	111856	
2	193	0510	180832	
2	423	0510	191711	
2	193	0510	220423	
2	496	0511	185303	
2	423	0511	185304	
2	283	0511	190041	
2	351	0512	090836	
2	351	0512	144337	
2	412	0512	163822	
2	16	0512	171428	
2	16	0512	174928	
2	278	0512	205844	
2	31	0513	160805	
2	434	0513	182313	
2	412	0513	183458	
2	16	0513	191009	
2	423	0513	192921	
2	519	0514	185122	
2	412	0514	190135	
2	16	0514	191622	
2	248	0514	191918	
2	296	0514	203556	
2	84	0515	145147	
2	16	0515	184856	
2	412	0516	081359	
2	483	0516	082613	
2	482	0516	101301	
2	457	0516	102250	
2	382	0516	121522	
2	337	0516	135246	
2	423	0516	190957	
2	519	0516	192719	
2	101	0518	114112	
2	423	0518	120147	
2	20	0518	152537	
2	434	0518	182142	
2	527	0519	084821	
2	423	0519	123803	
2	482	0519	124505	
2	350	0519	131137	
2	527	0519	152248	
2	327	0520	144641	
2	412	0520	182620	
2	16	0520	191330	
2	327	0520	195427	
2	16	0521	132515	
2	423	0521	190336	
2	327	0521	200318	
2	337	0522	081633	
2	327	0522	082241	
2	537	0522	083109	
2	496	0522	173554	
2	16	0522	183253	
2	496	0522	194427	
2	214	0522	195152	
2	214	0523	102428	
2	296	0524	122657	
2	16	0524	183510	
2	382	0524	192354	
2	398	0525	113939	
2	423	0525	113948	
2	214	0525	121045	
2	16	0525	175345	
2	496	0525	181515	
2	423	0526	115108	
2	33	0526	124641	
2	296	0526	153825	
2	337	0527	145624	
2	418	0527	161218	
2	423	0527	172110	
2	33	0527	184708	
2	214	0527	191843	
2	16	0527	192242	
2	248	0527	194322	
2	248	0528	082323	
2	423	0528	172306	
2	412	0528	183509	
2	283	0529	160742	
2	412	0530	081354	
2	483	0530	081643	
2	434	0530	142916	
2	410	0530	174825	
2	337	0530	181616	
2	20	0530	183347	
2	85	0530	185541	
2	29	0530	185543	
2	33	0530	194126	
2	337	0531	072248	
2	423	0601	162829	
2	283	0601	182245	
2	101	0601	191047	
2	214	0601	200739	
2	423	0602	120506	
2	423	0602	163428	
2	496	0602	173003	
2	423	0602	182949	
2	29	0602	183833	
2	107	0603	101748	
2	16	0603	160623	
2	107	0603	174955	
2	423	0603	181552	
2	412	0603	182249	
2	418	0603	182648	
2	29	0603	185828	
2	179	0603	185945	
2	496	0604	133255	
2	337	0604	160840	
2	423	0604	184758	
2	29	0605	185527	
2	214	0605	195701	
2	327	0606	074653	
2	482	0606	080320	
2	423	0606	152901	
2	282	0606	165541	
2	18	0606	174958	
2	327	0607	183051	
2	296	0607	184908	
2	29	0607	185853	
2	410	0608	075511	
2	423	0608	173929	
2	327	0609	074953	
2	337	0609	112839	
2	329	0609	192601	
2	329	0609	192626	
2	329	0609	192639	
2	214	0610	123643	
2	29	0611	083006	
2	96	0611	115054	
2	337	0611	124340	
2	327	0611	154019	
2	327	0613	075703	
2	412	0613	081744	
2	111	0613	081750	
2	96	0613	083149	
2	33	0613	122922	
2	96	0613	131614	
2	337	0613	140525	
2	33	0613	171715	
2	296	0613	175351	
2	29	0613	183803	
2	327	0613	184738	
2	327	0614	075458	
2	537	0614	080034	
2	275	0614	161107	
2	100	0614	171905	
2	100	0614	172031	
2	33	0615	145247	
2	496	0615	162020	
2	382	0615	204109	
2	434	0616	084859	
2	96	0616	115611	
2	434	0616	115820	
2	214	0616	125152	
2	214	0616	153119	
2	283	0616	162348	
2	283	0616	181229	
2	483	0617	073510	
2	29	0617	083131	
2	214	0617	083337	
2	327	0617	090842	
2	179	0617	095944	
2	100	0617	101209	
2	537	0617	120818	
2	472	0617	124928	
2	483	0617	143802	
2	179	0617	150045	
2	283	0617	160754	
2	350	0617	174909	
2	457	0617	180550	
2	283	0617	180840	
2	382	0617	184451	
2	329	0617	185419	
2	29	0617	191939	
2	179	0617	205620	
2	483	0618	073249	
2	337	0618	075729	
2	283	0618	081423	
2	29	0618	082435	
2	179	0618	084804	
2	327	0618	090608	
2	96	0618	113709	
2	283	0618	121937	
2	16	0618	124714	
2	29	0618	125747	
2	483	0618	141229	
2	179	0618	145256	
2	100	0618	151205	
2	350	0618	174401	
2	457	0618	181231	
2	100	0618	182900	
2	327	0618	184915	
2	327	0618	193148	
2	96	0618	193734	
2	29	0618	195921	
2	179	0618	200103	
2	214	0618	202724	
2	29	0619	083807	
2	296	0619	084015	
2	329	0619	100949	
2	283	0619	101746	
2	327	0619	102329	
2	283	0619	115753	
2	96	0619	125010	
2	29	0619	143739	
2	179	0619	150637	
2	483	0619	153240	
2	296	0619	154434	
2	327	0619	161054	
2	329	0619	161831	
2	531	0619	174943	
2	457	0619	181919	
2	31	0619	184715	
2	29	0619	190006	
2	33	0619	193453	
2	327	0619	194716	
2	283	0619	195622	
2	327	0619	200034	
2	296	0619	214734	
2	283	0620	070919	
2	483	0620	074252	
2	337	0620	083842	
2	179	0620	084437	
2	283	0620	092309	
2	29	0620	092650	
2	179	0620	093243	
2	423	0620	110951	
2	29	0620	132029	
2	283	0620	134020	
2	337	0620	134508	
2	483	0620	143331	
2	283	0620	151238	
2	337	0620	160831	
2	283	0620	164600	
2	33	0620	175040	
2	283	0620	180702	
2	423	0620	184923	
2	337	0620	185823	
2	519	0620	191126	
2	327	0620	191854	
2	29	0620	195241	
2	337	0620	204208	
2	275	0620	210815	
2	423	0620	212800	
2	519	0620	213632	
2	483	0621	073109	
2	537	0621	090211	
2	283	0621	090427	
2	327	0621	092241	
2	519	0621	092823	
2	329	0621	102116	
2	537	0621	123040	
2	457	0621	125335	
2	423	0621	144955	
2	327	0621	150050	
2	457	0621	174955	
2	423	0621	180237	
2	327	0621	194936	
2	283	0622	074709	
2	179	0622	090624	
2	33	0622	091252	
2	423	0622	123723	
2	179	0622	143531	
2	283	0622	151517	
2	327	0622	151546	
2	283	0622	170142	
2	283	0622	175432	
2	496	0622	175604	
2	296	0622	184115	
2	179	0622	184814	
2	327	0622	192942	
2	283	0623	075306	
2	483	0623	075327	
2	296	0623	091423	
2	457	0623	114455	
2	423	0623	121748	
2	496	0623	123808	
2	483	0623	152202	
2	327	0623	154603	
2	296	0623	155154	
2	423	0623	182153	
2	327	0623	193848	
2	483	0624	072416	
2	329	0624	083138	
2	29	0624	083516	
2	327	0624	094022	
2	457	0624	121101	
2	327	0624	121605	
2	100	0624	132509	
2	337	0624	135033	
2	31	0624	140549	
2	283	0624	144431	
2	483	0624	144617	
2	423	0624	153019	
2	496	0624	175611	
2	457	0624	180109	
2	423	0624	180323	
2	100	0624	182657	
2	283	0624	194138	
2	179	0625	083353	
2	40	0625	110301	
2	482	0625	130244	
2	179	0625	161114	
2	100	0625	161657	
2	283	0625	162751	
2	283	0625	184829	
2	296	0625	185510	
2	327	0625	192839	
2	248	0626	065737	
2	179	0626	070840	
2	31	0626	072253	
2	84	0626	072954	
2	472	0626	073023	
2	423	0626	073045	
2	337	0626	073045	
2	179	0626	074959	
2	214	0626	080611	
2	101	0626	082140	
2	100	0626	082237	
2	382	0626	092116	
2	464	0626	092116	
2	220	0626	092117	
2	351	0626	092123	
2	483	0626	115428	
2	423	0626	142426	
2	283	0626	155523	
2	423	0626	155831	
2	423	0626	160322	
2	327	0626	162015	
2	423	0626	173837	
2	283	0626	181105	
2	327	0626	194214	
2	423	0626	202842	
2	283	0627	072135	
2	531	0627	075133	
2	483	0627	080209	
2	179	0627	084552	
2	29	0627	090315	
2	327	0627	094903	
2	531	0627	120547	
2	423	0627	121529	
2	96	0627	124912	
2	29	0627	125302	
2	483	0627	142327	
2	173	0627	144351	
2	283	0627	144914	
2	350	0627	145612	
2	107	0627	145615	
2	327	0627	151957	
2	531	0627	174822	
2	350	0627	181035	
2	107	0627	181037	
2	283	0627	182240	
2	179	0627	183737	
2	327	0627	194435	
2	423	0627	205759	
2	179	0627	210155	
2	329	0628	074559	
2	179	0628	083402	
2	327	0628	085534	
2	457	0628	095834	
2	423	0628	104124	
2	457	0628	122130	
2	31	0628	122719	
2	96	0628	133118	
2	329	0628	142339	
2	179	0628	142700	
2	423	0628	145752	
2	327	0628	151702	
2	423	0628	163331	
2	31	0628	173559	
2	179	0628	182139	
2	423	0628	193032	
2	283	0629	072907	
2	329	0629	082627	
2	283	0629	105606	
2	31	0629	113547	
2	423	0629	135138	
2	329	0629	143714	
2	283	0629	150530	
2	457	0629	153332	
2	283	0629	180330	
2	457	0629	181821	
2	423	0629	183636	
2	327	0629	195133	
2	483	0630	072904	
2	283	0630	074957	
2	423	0630	083759	
2	327	0630	093350	
2	483	0630	125241	
2	423	0630	145623	
2	283	0630	152413	
2	327	0630	154007	
2	283	0630	171409	
2	457	0630	174653	
2	283	0630	184305	
2	96	0630	190527	
2	423	0630	195342	
2	483	0701	072532	
2	96	0701	113711	
2	483	0701	123409	
2	18	0701	143010	
2	423	0701	150056	
2	100	0701	150238	
2	327	0701	153808	
2	423	0701	170853	
2	31	0701	174222	
2	496	0701	175018	
2	100	0701	183536	
2	327	0701	192815	
2	483	0702	071221	
2	327	0702	092050	
2	100	0702	094719	
2	423	0702	103501	
2	31	0702	114710	
