学期	学号	书号	日期
2	19	1142625	0422	
2	430	2722343	0422	
2	204	2914634	0422	
2	296	2582037	0422	
2	19	2586025	0422	
2	319	2917589	0422	
2	319	1533718	0422	
2	319	1379997	0422	
2	196	2873590	0422	
2	196	2868413	0422	
2	196	1298056	0422	
2	296	2709980	0422	
2	296	1235849	0422	
2	77	1284271	0422	
2	207	1332441	0423	
2	150	2723787	0423	
2	150	1514543	0423	
2	150	1490199	0423	
2	150	2262845	0423	
2	150	2266211	0423	
2	427	1508943	0423	
2	136	1494596	0423	
2	344	2661283	0423	
2	344	2988557	0423	
2	344	2657318	0423	
2	291	1473006	0423	
2	74	2825546	0423	
2	74	2728599	0423	
2	74	2778379	0423	
2	106	3002168	0423	
2	106	2999802	0423	
2	106	3002226	0423	
2	106	3000621	0423	
2	77	2976488	0423	
2	77	2588802	0423	
2	358	1263061	0423	
2	300	1384682	0423	
2	266	1099758	0423	
2	266	1171065	0423	
2	415	1202322	0423	
2	415	1251953	0423	
2	415	2689007	0423	
2	178	2990820	0424	
2	341	2854891	0424	
2	341	2946517	0424	
2	462	1370067	0424	
2	71	1408636	0424	
2	71	1434214	0424	
2	254	2585988	0425	
2	190	2917828	0425	
2	190	2764569	0425	
2	159	2595365	0425	
2	453	2917232	0425	
2	453	2663457	0425	
2	207	2564889	0425	
2	207	2564884	0425	
2	207	1566312	0425	
2	274	2662674	0425	
2	108	1477023	0425	
2	108	1477030	0425	
2	59	1270194	0425	
2	241	2741292	0426	
2	241	2852236	0426	
2	415	2944699	0426	
2	415	1024937	0426	
2	19	1554805	0426	
2	19	2930189	0426	
2	93	2571250	0426	
2	269	1055902	0426	
2	433	1553912	0426	
2	349	1321040	0426	
2	231	1454809	0426	
2	231	1562988	0426	
2	231	2270127	0426	
2	231	2259244	0426	
2	414	2796560	0426	
2	412	1309498	0426	
2	412	2810643	0426	
2	74	2809603	0426	
2	433	2445636	0426	
2	149	2586039	0427	
2	388	2718233	0427	
2	388	1065117	0427	
2	388	2970111	0427	
2	388	1055275	0427	
2	388	2983866	0427	
2	269	1382937	0427	
2	61	2586014	0427	
2	533	2593395	0427	
2	176	1343687	0427	
2	176	1052271	0427	
2	383	2635349	0427	
2	269	1475460	0427	
2	269	2641914	0427	
2	74	1403437	0427	
2	74	2609381	0427	
2	74	2632248	0427	
2	74	1445850	0427	
2	74	1311813	0427	
2	74	1166712	0427	
2	87	1247310	0427	
2	87	1465610	0427	
2	87	2636799	0427	
2	87	1223664	0427	
2	480	1053741	0427	
2	62	1370741	0427	
2	79	2995967	0428	
2	79	2686611	0428	
2	79	1572667	0428	
2	79	1572665	0428	
2	79	1572667	0428	
2	53	2916545	0428	
2	53	2928986	0428	
2	53	2937951	0428	
2	53	2938835	0428	
2	319	2720567	0428	
2	319	1195995	0428	
2	174	2722616	0428	
2	174	1368616	0428	
2	513	2874969	0428	
2	291	2723627	0428	
2	291	2687590	0428	
2	3	1198763	0428	
2	8	2858111	0428	
2	8	2634084	0428	
2	8	2753740	0428	
2	8	2894916	0428	
2	247	1528767	0428	
2	531	1345122	0428	
2	531	1365869	0428	
2	531	1270486	0428	
2	531	2034774	0428	
2	531	1238020	0428	
2	531	1166480	0428	
2	229	2797116	0428	
2	15	2984119	0428	
2	15	2796993	0428	
2	15	2825347	0428	
2	15	2887729	0428	
2	342	2922207	0428	
2	342	2832961	0428	
2	250	1177090	0428	
2	531	2802162	0428	
2	531	2872297	0428	
2	132	2585997	0429	
2	341	2923638	0429	
2	341	2861951	0429	
2	341	1114026	0429	
2	432	2944981	0429	
2	432	1274910	0429	
2	432	1239679	0429	
2	432	2569912	0429	
2	149	2586021	0429	
2	364	1285581	0429	
2	364	1498086	0429	
2	364	2564747	0429	
2	435	1532674	0429	
2	19	2844376	0429	
2	505	2975372	0429	
2	293	2199771	0429	
2	98	2914322	0429	
2	492	2743058	0429	
2	293	2769583	0429	
2	466	1263516	0429	
2	466	1538321	0429	
2	466	2960177	0429	
2	297	1414539	0429	
2	466	1460237	0429	
2	297	1461355	0429	
2	466	2195466	0429	
2	466	1060232	0429	
2	314	2586036	0430	
2	149	2585989	0430	
2	19	2586002	0430	
2	346	1406801	0430	
2	75	2888164	0430	
2	317	2729134	0430	
2	219	1089818	0430	
2	219	1417580	0430	
2	219	2568717	0430	
2	219	2568713	0430	
2	101	2691098	0430	
2	247	1380121	0430	
2	134	2672513	0430	
2	75	2600190	0430	
2	75	1573943	0430	
2	210	1334111	0430	
2	210	1156430	0430	
2	159	1526275	0430	
2	478	2820416	0430	
2	478	1124474	0430	
2	150	1088229	0430	
2	314	1561937	0430	
2	273	2588366	0430	
2	273	1557037	0430	
2	273	2719270	0430	
2	273	1138900	0430	
2	273	2846529	0430	
2	273	1389588	0430	
2	273	2766695	0430	
2	385	2991260	0430	
2	385	2990512	0430	
2	150	1088229	0430	
2	365	1390149	0502	
2	365	2573394	0502	
2	329	2800675	0502	
2	292	1498599	0502	
2	292	1408339	0502	
2	292	2862556	0502	
2	292	2263695	0502	
2	334	1429135	0502	
2	334	1220456	0502	
2	207	2901206	0502	
2	207	1377304	0502	
2	19	2965946	0502	
2	17	1074311	0502	
2	17	2622820	0502	
2	17	1162305	0502	
2	17	1279325	0502	
2	87	2682030	0502	
2	87	1216799	0502	
2	145	2682128	0502	
2	145	2839083	0502	
2	19	3000006	0502	
2	525	2814319	0502	
2	525	1080284	0502	
2	525	2585992	0502	
2	279	2594371	0502	
2	167	1514417	0503	
2	167	1506040	0503	
2	167	1453158	0503	
2	215	1469705	0503	
2	215	2700636	0503	
2	215	2992175	0503	
2	19	2586001	0503	
2	150	2564885	0503	
2	97	2946250	0503	
2	97	1536605	0503	
2	132	1036808	0503	
2	132	1104968	0503	
2	513	1201094	0503	
2	87	3004030	0503	
2	19	2585990	0504	
2	432	2586014	0504	
2	292	2871735	0504	
2	292	1241604	0504	
2	80	1117131	0504	
2	80	1363216	0504	
2	459	2793587	0504	
2	46	1473279	0504	
2	46	2978247	0504	
2	46	2978243	0504	
2	46	1473284	0504	
2	46	2978256	0504	
2	164	1548305	0504	
2	164	1431382	0504	
2	150	2785139	0504	
2	87	1558496	0504	
2	87	2882582	0504	
2	87	2582469	0504	
2	482	2682032	0504	
2	482	2913586	0504	
2	482	1113499	0504	
2	189	2862956	0504	
2	36	1024691	0504	
2	36	2577564	0504	
2	36	2771562	0504	
2	413	2749998	0504	
2	413	1054099	0504	
2	161	2732411	0504	
2	43	2990684	0504	
2	472	2805282	0504	
2	71	2890560	0504	
2	513	1301390	0504	
2	19	2999417	0504	
2	41	1332828	0504	
2	303	2785141	0504	
2	303	2788459	0504	
2	479	2650813	0504	
2	261	1547507	0504	
2	71	2992081	0504	
2	71	1475182	0504	
2	71	1065575	0504	
2	349	2919059	0504	
2	349	1347736	0504	
2	349	1540413	0504	
2	303	2782907	0504	
2	446	2586018	0505	
2	75	2586029	0505	
2	532	1401159	0505	
2	532	2978375	0505	
2	127	2602485	0505	
2	127	1031195	0505	
2	8	2664452	0505	
2	357	2774820	0505	
2	357	2792181	0505	
2	357	2607627	0505	
2	349	2940323	0505	
2	74	1249503	0505	
2	164	2792384	0505	
2	242	2819587	0505	
2	242	1460240	0505	
2	145	2962118	0505	
2	145	1440134	0505	
2	145	1060833	0505	
2	176	1545836	0505	
2	361	2217284	0506	
2	361	1005870	0506	
2	361	1005870	0506	
2	361	1005870	0506	
2	361	1005870	0506	
2	19	2986113	0506	
2	19	2586002	0506	
2	114	2649760	0506	
2	114	2954987	0506	
2	114	1147836	0506	
2	114	2696205	0506	
2	114	2955008	0506	
2	114	2927745	0506	
2	19	1454462	0506	
2	19	2687338	0506	
2	516	1488979	0506	
2	106	1406000	0506	
2	106	1245499	0506	
2	106	1262746	0506	
2	106	2910616	0506	
2	453	1530454	0507	
2	453	2857942	0507	
2	453	2700687	0507	
2	400	2940634	0507	
2	400	2593867	0507	
2	19	1122314	0507	
2	328	1571367	0507	
2	328	1363270	0507	
2	19	2586043	0507	
2	182	2706012	0507	
2	19	1475981	0507	
2	229	2563371	0507	
2	88	1416987	0507	
2	88	1552071	0507	
2	88	2621453	0507	
2	88	2981087	0507	
2	74	2887220	0507	
2	74	2857457	0507	
2	48	2785263	0508	
2	48	2785267	0508	
2	427	2721619	0508	
2	427	1320907	0508	
2	427	1058035	0508	
2	513	1502212	0508	
2	19	1189912	0508	
2	74	3004880	0508	
2	207	1389189	0509	
2	207	1189946	0509	
2	207	1039326	0509	
2	207	2861315	0509	
2	207	1296139	0509	
2	207	2855734	0509	
2	413	1527616	0509	
2	413	2658257	0509	
2	413	1538019	0509	
2	346	2747368	0509	
2	346	2954602	0509	
2	346	2956316	0509	
2	346	2765234	0509	
2	384	2917480	0509	
2	384	2735866	0509	
2	384	2921031	0509	
2	8	2826297	0509	
2	468	2940508	0509	
2	87	2856649	0509	
2	87	2888265	0509	
2	87	2640960	0509	
2	105	3000160	0509	
2	318	2801252	0509	
2	318	2801236	0509	
2	145	1503365	0509	
2	432	2578308	0509	
2	432	1218852	0509	
2	432	1487757	0509	
2	432	1116067	0509	
2	78	2916593	0509	
2	78	2695612	0509	
2	78	2956942	0509	
2	78	2698122	0509	
2	78	2867139	0509	
2	446	1460437	0509	
2	446	2577559	0509	
2	446	1053826	0509	
2	144	2932967	0510	
2	144	2932319	0510	
2	144	2916056	0510	
2	149	2585988	0510	
2	118	2910085	0510	
2	507	2950173	0510	
2	525	2564890	0510	
2	372	1386448	0510	
2	372	2942731	0510	
2	372	2997866	0510	
2	159	1006250	0510	
2	159	1006250	0510	
2	159	1006250	0510	
2	300	2629202	0510	
2	440	2586025	0511	
2	239	2586020	0511	
2	334	1079909	0511	
2	41	1564438	0511	
2	149	2586030	0511	
2	74	1038215	0511	
2	288	2789260	0511	
2	288	1202107	0511	
2	288	2864823	0511	
2	288	2862725	0511	
2	288	2888965	0511	
2	261	1305777	0511	
2	446	2790035	0511	
2	415	1146707	0512	
2	415	1172907	0512	
2	415	2711678	0512	
2	415	2723350	0512	
2	415	2662782	0512	
2	415	1552159	0512	
2	415	2692459	0512	
2	234	2766283	0512	
2	412	2901724	0512	
2	16	2582597	0512	
2	16	1136912	0512	
2	19	2586016	0512	
2	212	2932140	0512	
2	212	2622640	0512	
2	212	2875044	0512	
2	505	1544872	0512	
2	505	2900708	0512	
2	513	2960822	0512	
2	513	2960805	0512	
2	478	1158327	0512	
2	478	2867238	0512	
2	478	2657972	0512	
2	478	2707338	0512	
2	478	2758592	0512	
2	453	2711108	0512	
2	478	1134064	0512	
2	157	1557525	0512	
2	157	1398261	0512	
2	157	1362541	0512	
2	157	1524095	0512	
2	293	2853732	0512	
2	36	2909038	0512	
2	36	1091240	0512	
2	508	1178195	0512	
2	508	1529732	0512	
2	41	2894107	0512	
2	41	2894104	0512	
2	41	1426225	0512	
2	328	2960441	0512	
2	328	1169826	0512	
2	506	1572577	0512	
2	506	2888041	0512	
2	478	2795282	0512	
2	478	2636590	0512	
2	478	2656232	0512	
2	385	2834113	0512	
2	385	2977462	0512	
2	291	1010409	0513	
2	291	1010409	0513	
2	291	1010409	0513	
2	291	2700107	0513	
2	133	1012926	0513	
2	133	1012926	0513	
2	133	1012926	0513	
2	133	1101686	0513	
2	133	1097604	0513	
2	187	2818685	0513	
2	187	2818725	0513	
2	31	1549640	0513	
2	31	2568470	0513	
2	31	1478626	0513	
2	169	1546857	0513	
2	169	2990404	0513	
2	169	1435169	0513	
2	169	1296021	0513	
2	369	1360675	0513	
2	369	2848414	0513	
2	369	1381836	0513	
2	422	2931594	0513	
2	422	2922564	0513	
2	422	2921195	0513	
2	433	2968042	0513	
2	433	1267684	0513	
2	433	2985416	0513	
2	433	2729134	0513	
2	422	2984591	0513	
2	422	2874695	0513	
2	422	2982277	0513	
2	422	2601556	0513	
2	422	2875166	0513	
2	422	2589033	0513	
2	359	1389172	0513	
2	359	1569452	0513	
2	152	2659591	0513	
2	152	2944763	0513	
2	152	2918393	0513	
2	395	2583293	0513	
2	440	2585995	0514	
2	145	2999047	0514	
2	94	1315119	0514	
2	94	2769402	0514	
2	94	2837376	0514	
2	358	1321510	0514	
2	145	1009340	0514	
2	145	1009340	0514	
2	145	1009340	0514	
2	145	2625462	0514	
2	71	2718236	0514	
2	3	2586050	0514	
2	159	1042235	0514	
2	266	2950432	0514	
2	266	2852838	0514	
2	229	2774431	0514	
2	229	1245117	0514	
2	229	2803889	0514	
2	1	1433878	0514	
2	229	1198042	0514	
2	229	1198039	0514	
2	1	2974555	0514	
2	249	2818764	0514	
2	249	1138407	0514	
2	249	1454690	0514	
2	129	2975250	0514	
2	129	2946730	0514	
2	129	2631414	0514	
2	129	1388858	0514	
2	284	2903053	0514	
2	284	1026546	0514	
2	303	2782907	0514	
2	303	2966522	0514	
2	303	1293269	0514	
2	303	2967028	0514	
2	303	2785141	0514	
2	97	1080550	0514	
2	97	1080551	0514	
2	495	2980117	0514	
2	291	2681218	0514	
2	422	1386144	0514	
2	422	1450720	0514	
2	254	2594544	0514	
2	481	2919061	0514	
2	481	3000192	0514	
2	369	2912625	0514	
2	326	2704930	0514	
2	326	2593502	0514	
2	326	2960124	0514	
2	369	2975169	0514	
2	369	2914294	0514	
2	369	2975169	0514	
2	369	2914294	0514	
2	369	2912625	0514	
2	519	2693476	0514	
2	291	1457721	0514	
2	261	2746609	0514	
2	385	3005783	0514	
2	481	2919061	0514	
2	481	3000192	0514	
2	118	1409626	0514	
2	118	1069628	0514	
2	462	1443143	0515	
2	462	1020964	0515	
2	36	2867133	0515	
2	36	2903748	0515	
2	446	1535683	0515	
2	446	2923998	0515	
2	372	2583756	0515	
2	372	2983804	0515	
2	291	2804788	0515	
2	291	1414542	0515	
2	291	1288494	0515	
2	301	1089023	0515	
2	301	1086741	0515	
2	301	1123336	0515	
2	354	1511935	0515	
2	354	2751102	0515	
2	84	2710268	0515	
2	284	1392441	0515	
2	284	1398322	0515	
2	284	1392437	0515	
2	167	1090186	0515	
2	167	2720224	0515	
2	8	2764159	0515	
2	8	1125615	0515	
2	130	1139964	0515	
2	483	1350501	0516	
2	41	1302929	0516	
2	41	1408199	0516	
2	41	1172950	0516	
2	41	1550364	0516	
2	41	1377929	0516	
2	349	1316058	0516	
2	349	1289648	0516	
2	349	2878256	0516	
2	349	2597601	0516	
2	149	3003789	0516	
2	149	3004546	0516	
2	467	2768379	0516	
2	212	2700394	0516	
2	212	2914293	0516	
2	385	1511420	0516	
2	365	2916220	0516	
2	483	1569852	0516	
2	483	1510697	0516	
2	195	2643145	0516	
2	195	2958002	0516	
2	195	2643373	0516	
2	195	1468941	0516	
2	218	3001766	0516	
2	346	1266647	0516	
2	147	2976263	0516	
2	147	2984262	0516	
2	344	1522163	0516	
2	344	1085314	0516	
2	344	1281260	0516	
2	440	2586007	0516	
2	35	2846227	0516	
2	19	2586003	0516	
2	49	2824094	0516	
2	49	2944388	0516	
2	49	1024459	0516	
2	149	2586005	0516	
2	261	2686063	0516	
2	261	2710802	0516	
2	209	2944478	0516	
2	209	2916946	0516	
2	397	2917639	0516	
2	74	2468167	0516	
2	273	2870559	0516	
2	273	2870558	0516	
2	273	1143770	0516	
2	273	2924004	0516	
2	273	1143763	0516	
2	273	1457073	0516	
2	349	2955715	0516	
2	159	2941042	0517	
2	446	2586032	0517	
2	73	2965376	0517	
2	73	2718515	0517	
2	73	2764310	0517	
2	516	2801506	0517	
2	516	1338044	0517	
2	303	2966522	0517	
2	303	2785141	0517	
2	505	1407104	0517	
2	505	2950898	0517	
2	303	2453880	0517	
2	17	1515394	0517	
2	432	1302286	0517	
2	432	2826618	0517	
2	432	2757386	0517	
2	204	2675837	0518	
2	204	2693059	0518	
2	357	2238346	0518	
2	357	1529901	0518	
2	3	2586051	0518	
2	341	1243331	0518	
2	204	2600522	0518	
2	41	2858073	0518	
2	41	2832992	0518	
2	247	2936184	0518	
2	153	2790629	0518	
2	153	1088329	0518	
2	153	1289194	0518	
2	153	1087864	0518	
2	101	2724064	0518	
2	101	2786943	0518	
2	66	1386145	0518	
2	191	2595295	0518	
2	191	2762154	0518	
2	437	1039828	0518	
2	8	2583757	0518	
2	8	2716348	0518	
2	175	1370834	0518	
2	175	1134263	0518	
2	175	2573131	0518	
2	175	1373606	0518	
2	147	2642633	0518	
2	147	1129067	0518	
2	150	2564885	0518	
2	150	2853984	0518	
2	380	2756312	0518	
2	380	2874418	0518	
2	533	2664789	0518	
2	291	2852862	0518	
2	293	2805770	0518	
2	293	1479411	0518	
2	293	2937203	0518	
2	400	1451348	0518	
2	279	1020644	0519	
2	279	1152394	0519	
2	279	1406107	0519	
2	41	1316834	0519	
2	41	2820252	0519	
2	19	1070652	0519	
2	423	2787345	0519	
2	288	1454329	0519	
2	144	2954998	0519	
2	144	2815647	0519	
2	440	2585999	0520	
2	277	2991180	0520	
2	30	1568812	0520	
2	30	2698604	0520	
2	30	2969191	0520	
2	30	2700279	0520	
2	436	1460238	0520	
2	436	1526803	0520	
2	327	1195074	0520	
2	8	1273158	0520	
2	8	2758556	0520	
2	8	1456410	0520	
2	342	2644081	0520	
2	204	2621786	0520	
2	204	2945634	0520	
2	204	2594556	0520	
2	324	2739707	0520	
2	324	2932347	0520	
2	324	2734750	0520	
2	149	2586033	0520	
2	453	2219737	0520	
2	43	2737618	0520	
2	478	1169058	0520	
2	440	2586037	0521	
2	377	2720252	0521	
2	377	3001628	0521	
2	377	2594477	0521	
2	513	2960312	0521	
2	224	1106301	0521	
2	224	1567233	0521	
2	224	1544157	0521	
2	409	2743221	0521	
2	409	2916465	0521	
2	303	2568563	0521	
2	303	2568629	0521	
2	303	2785141	0521	
2	303	2966522	0521	
2	303	2765275	0521	
2	352	1508089	0521	
2	352	2924175	0521	
2	352	2808815	0521	
2	342	1138404	0521	
2	327	1515472	0521	
2	26	1164427	0522	
2	26	1111920	0522	
2	26	1171923	0522	
2	36	2585999	0522	
2	172	1568811	0522	
2	172	1110211	0522	
2	172	2752247	0522	
2	172	2685647	0522	
2	467	1457477	0522	
2	467	1268044	0522	
2	204	1084404	0522	
2	108	1115595	0522	
2	120	1072288	0522	
2	385	3001638	0523	
2	385	3000344	0523	
2	308	1009039	0523	
2	308	1009039	0523	
2	308	1009039	0523	
2	308	1009040	0523	
2	308	1009040	0523	
2	308	1009040	0523	
2	308	1236050	0523	
2	349	2565172	0523	
2	349	2883593	0523	
2	147	2567769	0523	
2	147	2902143	0523	
2	432	2765562	0523	
2	432	2796765	0523	
2	432	1079893	0523	
2	432	1076807	0523	
2	432	1113721	0523	
2	342	1469002	0523	
2	342	2693252	0523	
2	506	1497861	0523	
2	290	2790446	0524	
2	290	2951734	0524	
2	19	2670187	0524	
2	19	1369359	0524	
2	212	2883856	0525	
2	212	2882504	0525	
2	212	2649488	0525	
2	343	1567661	0525	
2	343	2967320	0525	
2	77	2659238	0525	
2	212	1339329	0525	
2	212	2814605	0525	
2	212	1137218	0525	
2	346	1311596	0525	
2	503	1487058	0525	
2	503	1122729	0525	
2	503	2721422	0525	
2	503	3001624	0525	
2	341	2687802	0525	
2	341	2622117	0525	
2	341	1084705	0525	
2	341	2704533	0525	
2	245	1545681	0525	
2	245	1100317	0525	
2	245	1495747	0525	
2	195	2808927	0525	
2	357	2582470	0525	
2	357	2676427	0525	
2	357	2941630	0525	
2	357	1089024	0525	
2	357	1538367	0525	
2	357	1310066	0525	
2	357	1073962	0525	
2	357	1190635	0525	
2	357	1283350	0525	
2	413	2631310	0525	
2	341	1142922	0525	
2	357	2977854	0525	
2	357	2950691	0525	
2	357	2633808	0525	
2	508	2919690	0525	
2	508	2866934	0525	
2	274	2636217	0525	
2	35	1374609	0525	
2	399	2712189	0525	
2	533	2815148	0526	
2	533	1429819	0526	
2	235	1297943	0526	
2	235	1290873	0526	
2	41	2708804	0526	
2	41	2899910	0526	
2	41	2620054	0526	
2	41	2841216	0526	
2	164	1082784	0526	
2	164	1182622	0526	
2	164	2609417	0526	
2	81	1501575	0526	
2	106	2850063	0526	
2	127	2602485	0526	
2	127	1031195	0526	
2	296	2564889	0526	
2	296	2564884	0526	
2	413	2783042	0526	
2	413	2690378	0526	
2	89	2863020	0526	
2	8	1271185	0526	
2	433	2902911	0526	
2	433	2913201	0526	
2	159	1073432	0526	
2	127	2873730	0526	
2	127	1239680	0526	
2	95	1565972	0526	
2	95	1422747	0526	
2	46	2910282	0526	
2	46	2966486	0526	
2	46	1296052	0526	
2	46	1537522	0526	
2	46	2606219	0526	
2	46	2966503	0526	
2	319	2944135	0527	
2	319	1379997	0527	
2	319	1533718	0527	
2	319	2917589	0527	
2	294	2228454	0527	
2	294	2221931	0527	
2	294	2944966	0527	
2	207	2957071	0527	
2	247	1312473	0527	
2	247	1186256	0527	
2	532	2819054	0527	
2	532	1502492	0527	
2	143	2725632	0527	
2	388	2970111	0527	
2	388	2733875	0527	
2	388	1565068	0527	
2	161	1490457	0527	
2	43	2748862	0527	
2	467	2922583	0527	
2	467	1558733	0527	
2	467	2964228	0527	
2	459	1543754	0528	
2	358	1478625	0528	
2	229	2942113	0528	
2	524	3008128	0528	
2	164	1330648	0528	
2	164	2830390	0528	
2	303	2611819	0528	
2	477	3001960	0528	
2	291	1320745	0528	
2	393	1281930	0528	
2	393	1366354	0528	
2	43	1383748	0528	
2	132	2860354	0528	
2	352	2817928	0528	
2	352	2816362	0528	
2	352	2965687	0528	
2	352	1170488	0528	
2	352	2794086	0528	
2	266	2765430	0528	
2	412	1332274	0528	
2	412	2968368	0528	
2	412	1542316	0528	
2	204	2725002	0529	
2	204	2951858	0529	
2	76	1170998	0529	
2	131	1289198	0529	
2	49	2948410	0529	
2	49	2845709	0529	
2	49	1422846	0529	
2	87	1105354	0529	
2	87	1090702	0529	
2	87	1428370	0529	
2	74	3003790	0529	
2	314	2586049	0530	
2	292	2909486	0530	
2	292	2263695	0530	
2	446	2989656	0530	
2	483	2925901	0530	
2	483	2854189	0530	
2	190	2764569	0530	
2	190	2910473	0530	
2	190	2913106	0530	
2	190	1433003	0530	
2	190	2917828	0530	
2	346	2828101	0530	
2	346	2830805	0530	
2	346	2746906	0530	
2	346	1497413	0530	
2	17	2622820	0530	
2	17	1113505	0530	
2	17	1515394	0530	
2	17	2222273	0530	
2	513	2645736	0530	
2	513	1325075	0530	
2	508	2752613	0530	
2	532	1141930	0530	
2	45	1184319	0530	
2	60	1348839	0530	
2	45	2755766	0530	
2	427	1267068	0530	
2	60	1275124	0530	
2	299	2855685	0530	
2	299	1361098	0530	
2	299	1523611	0530	
2	299	1293238	0530	
2	292	2811174	0530	
2	292	2909486	0530	
2	342	1241340	0530	
2	342	1146911	0530	
2	303	1060188	0530	
2	328	2828963	0530	
2	328	1093281	0530	
2	328	2849840	0530	
2	328	2638346	0530	
2	530	1485458	0530	
2	247	2704474	0530	
2	300	1384682	0531	
2	27	1314858	0531	
2	295	1355124	0531	
2	295	1115676	0531	
2	295	1534638	0531	
2	415	2864852	0531	
2	415	1184319	0531	
2	234	1151736	0531	
2	159	1189246	0531	
2	230	2708418	0531	
2	479	2827095	0601	
2	479	2930335	0601	
2	479	2749895	0601	
2	479	2802235	0601	
2	212	2718414	0601	
2	212	2697526	0601	
2	212	1084645	0601	
2	330	2801144	0601	
2	330	2877068	0601	
2	105	3000160	0601	
2	261	2698139	0601	
2	466	1060232	0601	
2	466	1538321	0601	
2	359	1422844	0601	
2	359	1452940	0601	
2	359	1189918	0601	
2	292	1377810	0601	
2	127	1187684	0601	
2	127	1433144	0601	
2	127	2969919	0601	
2	127	2873730	0601	
2	127	1031195	0601	
2	509	1261575	0601	
2	509	1067654	0601	
2	101	2691098	0601	
2	101	2786943	0601	
2	101	2724064	0601	
2	283	2753471	0601	
2	283	2235999	0601	
2	283	2866817	0601	
2	510	1183363	0601	
2	89	2984438	0601	
2	77	2660913	0601	
2	303	1467157	0601	
2	303	2566564	0601	
2	261	1274010	0601	
2	19	2586012	0602	
2	415	3006770	0602	
2	438	2966281	0602	
2	506	1242220	0602	
2	430	2947348	0602	
2	430	2885739	0602	
2	432	2945005	0602	
2	297	2757148	0602	
2	297	1290756	0602	
2	10	1336276	0602	
2	437	2579426	0602	
2	533	1156328	0602	
2	533	1144262	0602	
2	533	1271114	0602	
2	156	2698815	0602	
2	156	2932139	0602	
2	462	2800443	0602	
2	462	1306762	0602	
2	462	1443143	0602	
2	462	1020964	0602	
2	462	1475179	0602	
2	168	2909078	0602	
2	168	1398856	0602	
2	168	1413872	0602	
2	168	1413878	0602	
2	168	1142580	0602	
2	462	1306764	0602	
2	77	2962128	0602	
2	334	1079909	0602	
2	334	1228453	0602	
2	446	1555377	0602	
2	446	1036338	0602	
2	446	2819500	0602	
2	446	1118324	0602	
2	190	2707159	0602	
2	279	2646585	0603	
2	279	1088669	0603	
2	279	1462153	0603	
2	279	1198591	0603	
2	507	1414896	0603	
2	16	1090876	0603	
2	508	2823319	0603	
2	508	1175609	0603	
2	89	2586033	0603	
2	95	1452012	0603	
2	95	2717294	0603	
2	95	1327765	0603	
2	95	1305489	0603	
2	95	1367592	0603	
2	95	2718413	0603	
2	95	1472834	0603	
2	95	1507685	0603	
2	61	2938634	0603	
2	61	2728703	0603	
2	74	3011959	0603	
2	61	2725921	0603	
2	61	2933179	0603	
2	293	2815750	0603	
2	413	2658257	0603	
2	70	2585992	0604	
2	53	2993301	0604	
2	53	3011617	0604	
2	206	2975213	0604	
2	155	1500396	0604	
2	155	1096685	0604	
2	155	2918587	0604	
2	134	2672513	0604	
2	134	3008368	0604	
2	1	1239668	0604	
2	1	1389170	0604	
2	484	1385789	0604	
2	484	1470493	0604	
2	484	2845561	0604	
2	484	2687474	0604	
2	178	2849446	0604	
2	89	2586005	0604	
2	432	3005536	0604	
2	156	2985200	0604	
2	137	1092712	0604	
2	137	1088326	0604	
2	34	1064149	0604	
2	397	1064148	0604	
2	74	3008719	0604	
2	150	2723787	0605	
2	150	1514543	0605	
2	150	1152062	0605	
2	274	2662674	0605	
2	274	2925990	0605	
2	87	2969667	0605	
2	89	2585989	0605	
2	481	2919061	0605	
2	487	1288563	0605	
2	487	1415843	0605	
2	364	2844308	0605	
2	70	2586033	0606	
2	532	2649103	0606	
2	532	1121132	0606	
2	349	1287671	0606	
2	303	1293270	0606	
2	303	2453880	0606	
2	303	2788459	0606	
2	303	2568563	0606	
2	303	2566564	0606	
2	159	2949136	0606	
2	482	1137028	0606	
2	352	3008443	0606	
2	352	1077183	0606	
2	89	2586007	0607	
